ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,DEPTH,SEVERITY_CODE,BLEACHING_SEVERITY,REMARKS,SOURCE,REFERENCE_CODE,COUNTRY_CODE
6091,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 1 (profundo),21.79657,-81.172,3,2001,14.7,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6092,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 2 (cresta),21.80467,-81.19756,3,2001,1.6,-1,MEDIUM,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6093,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 2 (profundo),21.80873,-81.19495,3,2001,13.3,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6094,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 3 (cresta),21.83333,-81.24723,3,2001,0.7,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6095,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 3 (profundo),21.83793,-81.24957,3,2001,12.7,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6096,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 4 (cresta),21.8479,-81.28558,3,2001,0.8,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6097,Americas,Northern Caribbean,Cuba,M_danos Vizca’nos 4 (profundo),21.8536,-81.28443,3,2001,13.1,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
709,Middle East,Persian Gulf,Bahrain,N Jabari,26,50.5,,1998,,3,Medium,severe,GCRMN 2000. Chapter 3,0,BHR
525,Middle East,Persian Gulf,Bahrain,N Jabari,26,50.5,,1996,,2,Medium,40% bleaching,GCRMN 2000. Chapter 3,0,BHR
6089,Americas,Northern Caribbean,Cuba,N. Cayo de Dios (profundo),21.73835,-81.09621,3,2001,10,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6116,Americas,Northern Caribbean,Cuba,N. Cayo Pinos 1,22.10898,-81.4836,3,2001,12.3,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6122,Americas,Northern Caribbean,Cuba,N. Cayo Pinos 2,22.10147,-81.54668,3,2001,10.9,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6204,Americas,Northern Caribbean,Cuba,N. M_dano de la Vela A (profundo),21.45432,-79.64588,8,2001,10.6,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001C,,CUB
6205,Americas,Northern Caribbean,Cuba,N. M_dano de la Vela B (profundo),21.45432,-79.64588,8,2001,10.3,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001C,,CUB
160,Asia,Southeast Asia,Indonesia,N. Sulawesi,1.1385,122.35,10,1998,,2,Medium,Moderate bleaching,NOAA database,0,IDN
6120,Americas,Northern Caribbean,Cuba,N.E. Ensenada de Cazones,22.15877,-81.51317,3,2001,7.3,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Cuba-2001A,,CUB
6000,Americas,Mesoamerica,Belize,N.E. Glovers Deep (WP17),16.91567,-87.69683,7,2000,11.7,1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000,,BLZ
5999,Americas,Mesoamerica,Belize,N.E. Glovers Shallow (WP17),16.91435,-87.69987,7,2000,1.9,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000,,BLZ
5998,Americas,Mesoamerica,Belize,N.W. Glovers Deep (WP18),16.91008,-87.80188,7,2000,17.1,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000,,BLZ
5997,Americas,Mesoamerica,Belize,N.W. Glovers Shallow (WP18),16.90963,-87.80068,7,2000,1.6,-1,Medium,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000,,BLZ
29351,Asia,Southeast Asia,Indonesia,"Nabire, Papua",-3.09,135.56,7,2010,5 m,0,Medium,,Reef Check submitted by Miriam Reininger,,IDN
29352,Asia,Southeast Asia,Indonesia,"Nabire, Papua",-3.09,135.563,7,2010,12 m,0,Medium,,Reef Check submitted by Miriam Reininger,,IDN
29353,Asia,Southeast Asia,Indonesia,"Nabire, Papua",-2.94,135.66,7,2010,5 m,0,Medium,,Reef Check submitted by Miriam Reininger,,IDN
29354,Asia,Southeast Asia,Indonesia,"Nabire, Papua",-2.941,135.66,7,2010,12 m,0,Medium,,Reef Check submitted by Miriam Reininger,,IDN
29355,Asia,Southeast Asia,Indonesia,"Nabire, Papua",-3.1,135.62,7,2010,5 M,0,Medium,,Reef Check submitted by Miriam Reininger,,IDN
29356,Asia,Southeast Asia,Indonesia,"Nabire, Papua",-3.1,135.62,7,2010,12 m,0,Medium,,Reef Check submitted by Miriam Reininger,,IDN
54460,Pacific,Southwest Pacific,Fiji,"Nacula, Yasawa Islands",-16.914,117.3354167,,2009,3.5,1,Medium,,Reef Check submitted by Andrew Potter,,FJI
54646,Pacific,Southwest Pacific,Fiji,"Nadi, Nadroga Navosa",-17.56983333,177.0818889,,2004,6,-1,Medium,,Reef Check submitted by Di Walker,,FJI
54642,Pacific,Southwest Pacific,Fiji,"Nadi, Nadroga/Navosa",-17.83783333,177.1756667,,2004,12,-1,Medium,,Reef Check submitted by Di Walker,,FJI
54632,Pacific,Southwest Pacific,Fiji,"Nadi, Nadroga/Navosa",-17.57275,177.0851111,,2004,2,-1,Medium,,Reef Check submitted by Di Walker,,FJI
54633,Pacific,Southwest Pacific,Fiji,"Nadi, Nadroga/Navosa",-17.57275,177.0851111,,2004,9,-1,Medium,,Reef Check submitted by Di Walker,,FJI
54629,Pacific,Southwest Pacific,Fiji,"Nadi, Nadroga/Navosa",-17.57577778,177.0758333,,2004,6,-1,Medium,,Reef Check submitted by Mamanuca Environment Society/Di Walker,,FJI
54630,Pacific,Southwest Pacific,Fiji,"Nadi, Nadroga/Navosa",-17.57577778,177.0758333,,2004,12,-1,Medium,,Reef Check submitted by Mamanuca Environment Society/Di Walker,,FJI
54333,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,,2009,3,-1,Medium,Bleaching was caused by predation.,Reef Check submitted by Chris Bone,,PNG
54334,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,,2009,6.5,-1,Medium,,Reef Check submitted by Chris Bone,,PNG
54335,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,,2008,10,-1,Medium,,Reef Check submitted by Irene Llabres Pohl,,PNG
54327,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.605833333,150.7647222,,2008,6,-1,Medium,,Reef Check submitted by Irene Llabres Pohl,,PNG
54328,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.605555556,150.7652778,,2008,3,-1,Medium,,Reef Check submitted by Irene Llabres Pohl,,PNG
54329,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.5975,150.7666667,,2009,3.5,-1,Medium,,Reef Check submitted by Chris Bone,,PNG
54330,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.5975,150.7666667,,2009,10,-1,Medium,,Reef Check submitted by Chris Bone,,PNG
54444,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.34705556,178.5225556,,2011,7,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54488,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.13447222,178.5203889,,2008,4,0,Medium,,Reef Check submitted by Helen Sykes,,FJI
54489,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.34705556,178.5225556,,2008,7,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54518,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.13447222,178.5203889,,2007,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54519,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.34705556,178.5225556,,2007,7,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54525,Pacific,Southwest Pacific,Fiji,"Nai'a, Namena",-17.11327778,179.0638056,,2007,16,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54495,Pacific,Southwest Pacific,Fiji,"Nai'a, Namena",-17.11327778,179.0638056,,2008,17,3,Medium,,Reef Check submitted by Helen Sykes,,FJI
54447,Pacific,Southwest Pacific,Fiji,"Nai'a, Namena",-17.11327778,179.0638056,,2011,16,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
7066,Pacific,Southwest Pacific,Fiji,"Nai'a, Namena",-17.11,179.06,1,2008,17,3,Medium,"100% of recorded recently killed coral on substrate is result of bleaching; 1 line only - all coral heads in area very small, this is only continuous 20m available.  Poss Cushion Star scar????? NIA = Tydemania: OT = Gorgonian Fans: SC = Mostly Sarcophyton, 2 Sinularia, 1 Xenia:  One ACD = pale; 1 line only - all coral heads in area very small, this is only continuous 20m available.  Bleaching looks like small Crown of Thorns scars, but no Crown of Thorns seen. Quite a few Cushion Stars (Culcita novaguineae)  around - maybe Cushion Star scars?","Reef Check, Submitted by Helen Sykes. Site ID: 179.03.829E.17.06.796S",,FJI
54445,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.33027778,178.5923889,,2011,7,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54490,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.13638889,178.5249167,,2008,17,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54491,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.33027778,178.5923889,,2008,12,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54520,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.13638889,178.5249167,,2007,16,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54521,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.33027778,178.5923889,,2007,12,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54452,Pacific,Southwest Pacific,Fiji,"Nakia Resort Matei, Taveuni/Somosomo Strait",-16.76486111,179.9443889,,2011,10,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54449,Pacific,Southwest Pacific,Fiji,"Namena Marine Park, Viti Levu",-17.11027778,179.0614722,,2011,4,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54558,Pacific,Southwest Pacific,Fiji,"Namena, Vanua Levu",-17.11316667,179.0606667,,2006,10,1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54659,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.27927778,178.1987222,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54660,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.28297222,178.1990833,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54661,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.28669444,178.2069167,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54662,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.28922222,178.2105556,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54663,Pacific,Southwest Pacific,Fiji,"Nananu-i-Ra, Ba",-17.28983333,178.2106111,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54664,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.28088889,178.2122778,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54665,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.29119444,178.2134444,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54666,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.28991667,178.214,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54667,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.287,178.2235,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54668,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.29333333,178.2245,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54669,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.27666667,178.2253333,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54670,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba",-17.282,178.2268333,,2004,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54748,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba/Viti Levu",-17.29266667,178.2161667,,2003,1.5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54749,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba/Viti Levu",-17.29266667,178.2161667,,2003,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54562,Pacific,Southwest Pacific,Fiji,"Nananu-I-Ra, Ba/Viti Levu",-17.29266667,178.2161667,,2005,5,-1,Medium,,Reef Check submitted by Helen Sykes,,FJI
54746,Pacific,Southwest Pacific,Fiji,"Nandi, Cousteau Rock, Mamanucas",-17.73111111,177.1297222,,2003,5,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54650,Pacific,Southwest Pacific,Fiji,"Nandi, Cousteau Rock, Mamanucas",-17.73111111,177.1297222,,2004,5,-1,Medium,,Reef Check submitted by Inge Smith,,FJI
54644,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.79416667,177.2022222,,2004,4,-1,Medium,,Reef Check submitted by Inge Smith,,FJI
54645,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.79416667,177.2022222,,2004,14,-1,Medium,,Reef Check submitted by Inge Smith,,FJI
54628,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.67694444,177.0755556,,2004,8,-1,Medium,,Reef Check submitted by Inge Smith,,FJI
54634,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.75972222,177.1411111,,2004,1,-1,Medium,,Reef Check submitted by Inge Smith,,FJI
54635,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.75388889,177.1416667,,2004,6,-1,Medium,,Reef Check submitted by Inge Smith,,FJI
54639,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73388889,177.1636111,,2004,4,-1,Medium,,Reef Check submitted by Inge Smith,,FJI
54739,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.72055556,177.2755556,,2003,7,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54714,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.67694444,177.0755556,,2003,8,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54715,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.72277778,177.1211111,,2003,3,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54716,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.74222222,177.1238889,,2003,3,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54717,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73333333,177.1263889,,2003,5,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54718,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73944444,177.1361111,,2003,3,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54719,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73972222,177.1375,,2003,3,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54720,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73666667,177.14,,2003,4,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54721,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73777778,177.1402778,,2003,4,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54722,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.75972222,177.1411111,,2003,1.5,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54723,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.75388889,177.1416667,,2003,6,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54724,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.71861111,177.1491667,,2003,6,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54725,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73444444,177.1502778,,2003,3,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54726,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73388889,177.1636111,,2003,7,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54727,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.84972222,177.1763889,,2003,13,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54728,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.73444444,177.1811111,,2003,4,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54729,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.84527778,177.19,,2003,5,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54730,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.84527778,177.19,,2003,13,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54731,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.76194444,177.1947222,,2003,3,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54732,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.85444444,177.1958333,,2003,5,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54733,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.79416667,177.2022222,,2003,4,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54734,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.79416667,177.2022222,,2003,14,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54735,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.70305556,177.2258333,,2003,5,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
54736,Pacific,Southwest Pacific,Fiji,"Nandi, Mamanucas",-17.65166667,177.2677778,,2003,1,-1,Medium,,Reef Check submitted by Simon Harding,,FJI
