"YEAR","LAT","LON","COUNTRY","REMARKS","CODE","SEVERITY"
1998,24.09972,-77.53335,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.09972,-77.53335,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.09972,-77.53335,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.09972,-77.53335,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.09972,-77.53335,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.09972,-77.53335,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.09972,-77.53335,"Bahamas","AGGRA","BHS","Plague Disease"
1999,26.3535,-76.978,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.30112,-77.65295,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1997,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1997,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1997,24.626,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1997,25.14375,-77.98745,"Bahamas","AGGRA","BHS","Plague Disease"
1997,25.14375,-77.98745,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.43925,-77.69617,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.43925,-77.69617,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.43925,-77.69617,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.43925,-77.69617,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.43925,-77.69617,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.43925,-77.69617,"Bahamas","AGGRA","BHS","Plague Disease"
1997,23.7803,-77.4168,"Bahamas","AGGRA","BHS","Plague Disease"
1997,25.31316667,-78.08583333,"Bahamas","AGGRA","BHS","Plague Disease"
1997,25.31316667,-78.08583333,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.77435,-77.80772,"Bahamas","AGGRA","BHS","Plague Disease"
1986,24.13,-74.55,"Bahamas",NA,"BHS","Plague Disease"
1986,24.13,-74.55,"Bahamas",NA,"BHS","Plague Disease"
1986,24.13,-74.55,"Bahamas",NA,"BHS","Plague Disease"
1997,23.6965,-77.377,"Bahamas","AGGRA","BHS","Plague Disease"
1997,23.6965,-77.377,"Bahamas","AGGRA","BHS","Plague Disease"
1997,23.67666667,-77.37033333,"Bahamas","AGGRA","BHS","Plague Disease"
1997,23.67666667,-77.37033333,"Bahamas","AGGRA","BHS","Plague Disease"
1997,23.67666667,-77.37033333,"Bahamas","AGGRA","BHS","Plague Disease"
1997,24.63066667,-77.691,"Bahamas","AGGRA","BHS","Plague Disease"
1997,24.76782,-77.7987,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.54022,-77.68207,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.5448,-77.68372,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.5448,-77.68372,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.5448,-77.68372,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.5448,-77.68372,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.5448,-77.68372,"Bahamas","AGGRA","BHS","Plague Disease"
1998,24.03,-74.54,"Bahamas","AGGRA","BHS","Plague Disease"
2003,32.2833,-64.75,"Bermuda","Samantha Putron, Coral List October 2003","BMU","Plague Disease"
2003,32.2833,-64.75,"Bermuda","Samantha Putron, Coral List October 2003","BMU","Plague Disease"
2003,32.2833,-64.75,"Bermuda","Samantha Putron, Coral List October 2003","BMU","Plague Disease"
2003,32.2833,-64.75,"Bermuda","Samantha Putron, Coral List October 2003","BMU","Plague Disease"
1999,32.459167,-64.8315,"Bermuda","8-10m depth","BMU","Plague Disease"
1999,32.340833,-64.658333,"Bermuda","8-10m depth","BMU","Plague Disease"
1999,19.66633333,-80.08983333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.66633333,-80.08983333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.6795,-80.0233333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.685,-80.0781666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.71516667,-79.95845,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7091666,-80.0076666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7091666,-80.0076666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69183333,-80.06883333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69398333,-80.06895,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69398333,-80.06895,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69398333,-80.06895,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69398333,-80.06895,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69398333,-80.06895,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69398333,-80.06895,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.69398333,-80.06895,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.67816667,-80.09291667,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.6946666,-80.0695,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.6946666,-80.0695,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.6946666,-80.0695,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.6946666,-80.0695,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.6946666,-80.0695,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7021666,-80.057,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.6685,-80.0423333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.677,-80.026,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7078333,-80.0081666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7078333,-80.0081666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7078333,-80.0081666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7078333,-80.0081666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7078333,-80.0081666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7078333,-80.0081666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7078333,-80.0081666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7165,-79.982,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7165,-79.982,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7165,-79.982,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7165,-79.982,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7165,-79.982,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7165,-79.982,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.7165,-79.982,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3176666,-81.0746666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3176666,-81.0746666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3176666,-81.0746666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3333333,-81.0765,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3398333,-81.0733333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3398333,-81.0733333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3576666,-81.1356666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3576666,-81.1356666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3576666,-81.1356666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3576666,-81.1356666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3538333,-81.1256666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3538333,-81.1256666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3538333,-81.1256666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3586666,-81.2453333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3798333,-81.2918333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3533333,-81.1956666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3978333,-81.3603333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3978333,-81.3603333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3978333,-81.3603333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3978333,-81.3603333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3978333,-81.3603333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3978333,-81.3603333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3978333,-81.3603333,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.386,-81.4176666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.3653333,-81.3955,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
1999,19.2851666,-81.3911666,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.75818333,-79.74095,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.75818333,-79.74095,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.75818333,-79.74095,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.75818333,-79.74095,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.72025,-79.82833333,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.72025,-79.82833333,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.72025,-79.82833333,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.69891667,-79.87565,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.69891667,-79.87565,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.69891667,-79.87565,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.69891667,-79.87565,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.69891667,-79.87565,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.68785,-79.89408333,"Cayman Islands","AGGRA","CYM","Plague Disease"
2000,19.68785,-79.89408333,"Cayman Islands","AGGRA","CYM","Plague Disease"
2001,21.71306667,-79.99433333,"Cuba","AGGRA","CUB","Plague Disease"
2001,21.56278333,-82.31715,"Cuba","AGGRA","CUB","Plague Disease"
2001,21.98786667,-81.47563333,"Cuba","AGGRA","CUB","Plague Disease"
1999,21.78783333,-84.51823333,"Cuba","AGGRA","CUB","Plague Disease"
1999,21.78783333,-84.51823333,"Cuba","AGGRA","CUB","Plague Disease"
2001,21.59146667,-83.17368333,"Cuba","AGGRA","CUB","Plague Disease"
2001,21.5734,-81.67351667,"Cuba","AGGRA","CUB","Plague Disease"
2001,21.5734,-81.67351667,"Cuba","AGGRA","CUB","Plague Disease"
2001,20.96675,-79.20766667,"Cuba","AGGRA","CUB","Plague Disease"
2001,21.07115,-79.40916667,"Cuba","AGGRA","CUB","Plague Disease"
2001,23.1319,-82.3642,"Cuba","Source: Alcolado, Coral list posting, 2001; General Comments: extent not specified, depth at 10-15m","CUB","Plague Disease"
2001,23.1319,-82.3642,"Cuba","Source: Alcolado, Coral list posting, 2001; General Comments: extent not specified, depth at 10-15m","CUB","Plague Disease"
2001,23.1319,-82.3642,"Cuba","Source: Alcolado, Coral list posting, 2001; General Comments: extent not specified, depth at 10-15m","CUB","Plague Disease"
1999,21.80943333,-84.51371667,"Cuba","AGGRA","CUB","Plague Disease"
1999,21.80943333,-84.51371667,"Cuba","AGGRA","CUB","Plague Disease"
2001,22.09588333,-81.51758333,"Cuba","AGGRA","CUB","Plague Disease"
2004,21.80986111,-84.51288889,"Cuba","Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections","CUB","Plague Disease"
2004,23.1275,-82.42502778,"Cuba","Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections","CUB","Plague Disease"
2004,23.11819444,-82.43677778,"Cuba","Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections","CUB","Plague Disease"
2001,21.45113333,-82.78275,"Cuba","AGGRA","CUB","Plague Disease"
1999,21.83431667,-84.48983333,"Cuba","AGGRA","CUB","Plague Disease"
1999,21.83431667,-84.48983333,"Cuba","AGGRA","CUB","Plague Disease"
2008,18.43,-69.69,"Dominican Republic","Reef Check, Submitted by Angel Luis Franco. Reef ID: 69.41.13.4W.18.26.1N","DOM","Plague Disease"
2000,18.34205,-78.35578333,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.4731,-77.4143,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.4731,-77.4143,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.41905,-77.07846667,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.2603,-78.36535,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.2603,-78.36535,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.2603,-78.36535,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.39158333,-78.28451667,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.41425,-78.27095,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.47013333,-77.32126667,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.21918333,-78.29095,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.4927,-77.59513333,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.4927,-77.59513333,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.4927,-77.59513333,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.46305,-77.35813333,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.45778333,-78.01258333,"Jamaica","AGGRA","JAM","Plague Disease"
2000,18.52405,-77.87951667,"Jamaica","AGGRA","JAM","Plague Disease"
1999,21.519,-71.134,"Turks and Caicos Islands","AGGRA","TCA","Plague Disease"
1999,21.537,-71.1091666,"Turks and Caicos Islands","AGGRA","TCA","Plague Disease"
1999,21.4581666,-71.155,"Turks and Caicos Islands","AGGRA","TCA","Plague Disease"
