"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
1998,"Torres Strait & Great Barrier Reef","Border Is, SW side",-20.17361,149.02999,"<1% bleached","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Border Is, SW side",-20.17361,149.02999,"<1% bleached","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Border Island",-20.1667,149.0167,"<1%","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Border Island Reef A",-20.1736,149.03,NA,"AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Border Island Reef B",-20.1678,149.0378,NA,"AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Border Island Reef C",-20.1581,149.0338,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Boulder Rf",-15.41422,145.43037,"5-10%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Boulder Rf",-15.41422,145.43037,"5-10%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Boult Rf",-23.75986,152.27025,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Boult Rf",-23.75986,152.27025,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Boulton Rf",-20.47257,150.28918,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Boulton Rf",-20.47257,150.28918,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowden Is",-18.05,146.208,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowden Is",-18.05,146.208,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowden Rf",-19.0379,147.93392,"No bleaching","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowden Rf",-19.0379,147.93392,"No bleaching","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowl Rf",-18.50952,147.53939,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bowl Rf",-18.50952,147.53939,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, S side",-18.40912,146.70659,"10-15%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, S side",-18.40912,146.70659,"10-15%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, SE side",-18.40912,146.70659,"1-2%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bramble Rf, SE side",-18.40912,146.70659,"1-2%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brampton Is",-20.81585,149.26607,NA,"AUS","HIGH"
1987,"Torres Strait & Great Barrier Reef","Brampton Island Reef",-20.8159,149.2661,NA,"AUS","HIGH"
1993,"Brazil","Brazil - Atlantic",0,-45,"mild","BRA","HIGH"
1999,"Belize","Bread & Butter",16.77,-88.16,NA,"BLZ","HIGH"
1998,"Florida (USA)","Breakers Reef/Cable Crossing, Florida",26.7098,-80.0055,"5","USA","HIGH"
1994,"Torres Strait & Great Barrier Reef","Briggs Reef",-16.94,146.2069,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, NW side",-16.93996,146.20693,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, NW side",-16.93996,146.20693,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, SE side",-16.93996,146.20693,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Briggs Rf, SE side",-16.93996,146.20693,NA,"AUS","HIGH"
1998,"Bahamas","Bristol Galley (D17)",24.52633,-77.68922,NA,"BHS","HIGH"
1979,"Virgin Islands (British)","British Virgin Islands",18.5,-64.5," Extent Unspecified","VBG","HIGH"
1980,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.23,146.7286,NA,"AUS","HIGH"
1982,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.23,146.7286,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Britomart Reef",-18.2333,146.7667,"30%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Britomart Rf",-18.22997,146.72861,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Britomart Rf",-18.22997,146.72861,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Middle Is",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Middle Is",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, north side",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, north side",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, south side",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, North Is, south side",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, South Is",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, South Is",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Tween Is",-18.15019,146.2894,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Brook Is, Tween Is",-18.15019,146.2894,NA,"AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Brook Islands Reef",-18.1502,146.2894,NA,"AUS","HIGH"
1998,"St. Croix","Buck Island, US Virgin Islands",17.79,-64.63,"bleaching","VIR","HIGH"
1998,"Indonesia","Bunaken National Park",1.6142,124.73,"The sea surface temperature is significantly decreased, from 300C last month to 27-280C. However, at 5 meter depth temperature is still at 30.

The team has also reported that not all coral has been completely bleached. If we observe in more detail, the bleaching is still at a partial level. Bleaching is more dominant on branching coral, followed by tableform corals, and brain-form [compact] coral. The bleaching's highest intensity is also observed at maximum level about 50-60% of a colony.","IDN","HIGH"
1998,"Indonesia","Bunaken, N Sulawesi",1.6142,124.7387,"no bleaching","IDN","HIGH"
1998,"Indonesia","Bunaken, N Sulawesi",1.6333,124.7667,"heavily bleached","IDN","HIGH"
1999,"Australia","Bundaberg",-24.8362,152.4829,"no bleaching","AUS","HIGH"
1998,"Australia","Bundaberg",-24.8362,152.4829,"severe bleaching","AUS","HIGH"
1998,"Australia","Bundaberg, southernmost point",-24.925,152.5015,NA,"AUS","HIGH"
1998,"Sri Lanka","Buona-vista Reef",6.0357,80.1898,"90-95% coral bleached","LKA","HIGH"
1998,"Torres Strait & Great Barrier Reef","Burke Rf",-12.64244,143.56006,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bushy Is",-11.25776,142.87283,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bushy Is",-20.96233,150.07971,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bustard Heads",-23.98284,151.65642,NA,"AUS","HIGH"
1998,"Australia","Byron Bay (28.37 S)",-28.7001,153.6209,"Minimal bleaching","AUS","HIGH"
1998,"Australia","Byron Bay (28.37S)",-28.6591,153.6335,NA,"AUS","HIGH"
1983,"Costa Rica","CaÐo Island",8.716666667,-83.86666667,"At the Atlantic (Cahuita, Punta Cocles, Manzanillo, Punta Mona) and the Pacific coast (Samara, Mal Pais, Manuel Antonio, Isla del Cano). The phenomenon is probably associated with elevated water temperatures caused by the 1983 El NiÐo. See also Cortes et ","CRI","HIGH"
1984,"Costa Rica","CaÐo Island",8.716666667,-83.86666667,"Bleaching was associated with the 1984 ENSO event. ","CRI","HIGH"
1998,"Mozambique","Cabo das Correntes (Paindane)",-23.7787,35.5125,NA,"MOZ","HIGH"
1997,"Mexico","Cabo Pulmo",23.4,-109.4,"Bleaching 1st noticed July 97 on isolated but fully bleached Pocillopora spp (3m). Oct 30% bleached","MEX","HIGH"
1983,"Costa Rica","Cahuita",9.75,-82.8,"At the Atlantic (Cahuita, Punta Cocles, Manzanillo, Punta Mona) and the Pacific coast (Samara, Mal Pais, Manuel Antonio, Isla del Cano). The phenomenon is probably associated with elevated water temperatures caused by the 1983 El NiÐo. Water temperatures ","CRI","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC13-The Arch",21.48327,-71.5177,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC14-Airplane",21.54603,-71.4558,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC15-Ambergris 1",21.3,-71.6,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC16-Ambergris 2",21.37265,-71.59915,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC17-(No Name)",21.46715,-71.55209,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC18-Fish Hole",21.48453,-71.51048,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC19-French Cay",21.48928,-72.22427,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC20-West Sand Spit",21.38808,-72.14395,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC21-Spanish Anchor (W. Caicos Wall)",21.64565,-72.47455,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC22-W. Caicos Wall-middle",21.66483,-72.47018,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC23-The Pinnacles (Grace Bay)",21.81402,-72.18698,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC24-Coral Gables (N. side of Provo)",21.818,-72.1835,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC25-Grace Bay",21.83015,-72.17325,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC26-Football Field",21.90635,-72.11526,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC27-Grouper Hole",21.88333,-72.11667,NA,"TCA","HIGH"
1999,"Turks and Caicos Islands","Caicos Bank: TC28-Aquarium West",21.80863,-72.2257,NA,"TCA","HIGH"
1998,"Torres Strait & Great Barrier Reef","Caircross Islets",-11.24996,142.92721,NA,"AUS","HIGH"
1999,"Torres Strait & Great Barrier Reef","Cairns Area",-16.9397,145.7629,"20-30% bleached","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, NE side",-15.69238,145.49768,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, NE side",-15.69238,145.49768,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, SE side",-15.69238,145.49768,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cairns Rf, SE side",-15.69238,145.49768,NA,"AUS","HIGH"
1998,"Belize","Calabash Caye",17.27,-87.82,"25-30% bleached","BLZ","HIGH"
1998,"Torres Strait & Great Barrier Reef","Calder Is",-20.76667,149.60833,NA,"AUS","HIGH"
1998,"Ecuador","Caleta Robinson, Santa Cruz Island",-0.56,-90.17,"70-90% corals bleached","ECU","HIGH"
1998,"Mexico","Caletitas, Bahia Banderas",20.53,-105.32,"91%","MEX","HIGH"
1998,"Torres Strait & Great Barrier Reef","Camp Is",-19.85512,147.8947,"100% bleached","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Camp Is",-19.85512,147.8947,"100% bleached","AUS","HIGH"
1987,"St. Croix","Cane Bay",17.684,-64.739,"23.2% of coral cover was pale, 5.8% bleached (3 minth after bleaching start)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began. 

Diploria labyrinthiformis was considered a good indicator of prolonged bleaching at 8-10 m at this site","VIR","HIGH"
1987,"Venezuela","Cano Grande",10.2327,-66.05,"8.0% of coral cover was pale, 1.4% bleached (3 month after bleaching start)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","VEN","HIGH"
1982,"Costa Rica","Cano Island",8.7333,-83.8833,"extensive bleaching","CRI","HIGH"
1991,"Costa Rica","Cano Island",8.7333,-83.8833,"30-80% bleaching","CRI","HIGH"
1987,"Costa Rica","Cano Island",8.7333,-83.8833,"70% loss in cover of mostly Porites lobata","CRI","HIGH"
1998,"Comoros","Canzoni",-12.3,43.8,"39% mortality on inner slopes. Outer slopes had 67% mortality","COM","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Capricorn",-23.49167,151.23333,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Cleveland",-19.18,147.01667,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Cleveland",-19.18,147.01667,NA,"AUS","HIGH"
1998,"Japan","Cape Maeda, Okinawa",26.44,127.774,"Most coral were bleached","JPN","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, middle",-19.72847,147.75807,"narrow fringing reef","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, middle",-19.72847,147.75807,"narrow fringing reef","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, unnamed bay on NE side",-19.725,147.8333,"100% of fairly extensive reef","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, unnamed bay on NE side",-19.725,147.8333,"100% of fairly extensive reef","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, Windy Point",-19.72847,147.75807,"90-100% bleached","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cape Upstart, Windy Point",-19.72847,147.75807,"90-100% bleached","AUS","HIGH"
1998,"Papua New Guinea","Cape Vogel",-9.7509,150.0109,NA,"PNG","HIGH"
1998,"St. Johnson & Thomas","Caret Bay Reef, St Thomas, US Virgin Islands",18.35,-65,"Moderate bleaching;m41% bleaching","VIR","HIGH"
1998,"Mexico","Careyeros, Bahia Banderas",20.81,-105.5,"100%","MEX","HIGH"
1998,"Torres Strait & Great Barrier Reef","Carlisle Is",-20.80136,149.28189,NA,"AUS","HIGH"
1987,"Torres Strait & Great Barrier Reef","Carlisle Island Reef",-20.8014,149.282,NA,"AUS","HIGH"
1998,"Puerto Rico","Carlos Rosario Beach, Culebra Island",18.3267,-65.3322,"77% colonies bleached","PRI","HIGH"
1998,"Barbados","Carribee Bank, Barbados",13.0391,-59.5231,NA,"BRB","HIGH"
1995,"Belize","Carrie Bow Cay",16.8,-88.08333333," Widespread but patchy","BLZ","HIGH"
1998,"Torres Strait & Great Barrier Reef","Carter Reef ( Reef 14137 )",-14.55,145.5833333," Suffered bleaching to a lessere extent as compared to other reefs in the area.","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Carter Rf",-14.54991,145.5879,NA,"AUS","HIGH"
1998,"Australia","Cartier, Timor Sea Reefs",-12.5321,123.5413,NA,"AUS","HIGH"
1998,"New Caledonia","Cascade",-22.3,167.02,"0","NCL","HIGH"
1998,"Torres Strait & Great Barrier Reef","Caster Rf",-19.02295,148.32394,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Caster Rf",-19.02295,148.32394,NA,"AUS","HIGH"
1998,"New Caledonia","Casy",-22.36,166.85,"0","NCL","HIGH"
1998,"Belize","Cat Cay",16.6667,-88.1667,"significant bleaching. Reduced coral cover of Agaricia tenuifolia from approx 50% to 1/2%","BLZ","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cattle Bay, Orpheus Island",-18.6587,146.4852,"severe","AUS","HIGH"
1998,"Cayman Islands","Cayman Islands",19.53333333,-80.66666667,"The reefs differ between Little and Grand Cayman. Overall, coral diversity and cover was high at the intermediate depths surveyed, but low at shallow depths. On Little Cayman average coral cover was higher and colonies were bigger, but there was also high","CYM","HIGH"
1999,"Venezuela","Cayo Sal Sur (CSS)",11.73557,-66.84763,NA,"VEN","HIGH"
1999,"Venezuela","Cayo Vapor (CV)",11.95428,-66.62267,NA,"VEN","HIGH"
1995,"Honduras","Cayos Cochinos",15.9667,-86.45,"73% corals bleached","HND","HIGH"
1997,"Honduras","Cayos Cochinos",15.9667,-86.45,"less severe than in 1995","HND","HIGH"
1983,"Ecuador","CDRS ( Charles Darwin Research Station )",-0.741666667,-90.305,"Corals were severly bleached during the height of the 1982-83 ENSO (Robinson 1985). ","ECU","HIGH"
1998,"Philippines","Cebu",10.4456,123.6308,"Moderate bleaching","PHL","HIGH"
1998,"Palau","Cemetary Island",7.5,134.5,"severe bleaching","PLW","HIGH"
1998,"Torres Strait & Great Barrier Reef","Centipede Rf",-18.72638,147.53924,"1-2%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Centipede Rf",-18.72638,147.53924,"1-2%","AUS","HIGH"
1998,"Maldives","Central Atolls",3.25,73,"1st signs bleaching mid April with temps at 33c. Early may major bleaching. mid may widespread bleaching temps 31c at 30m","MDV","HIGH"
1998,"Torres Strait & Great Barrier Reef","Central GBR",-19.7141,149.37,NA,"AUS","HIGH"
1998,"Belize","Central Shelf Lagoon",16.6,-88.2,"100% bleaching of Agaricia tenuifolia","BLZ","HIGH"
1998,"United Kingdom","Chagos",-6.1,71.73333333," A 1996 survey showed that only 12% of the substrate on the seaward reefs is live coral today. Upto 40% was unidentifiable dead substrate. In 1996, an average of about 75% of the substrate was living corals and soft corals.","GBR","HIGH"
1983,"Ecuador","Champion Island",-1.233333333,-90.38333333," Continued bleaching with tissue damage occurred.","ECU","HIGH"
1998,"Thailand","Chang",11.9538,102.363,NA,"THA","HIGH"
1998,"Belize","Channel Cay, Central Lagoon",16.63,-88.13,"virtually every living colony bleached","BLZ","HIGH"
1998,"Tanzania","Chapwani and Changuu reefs",-6.1274,39.1742,NA,"TZA","HIGH"
1998,"Torres Strait & Great Barrier Reef","Charity Rf",-19.36866,148.33633,"5-10%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Charity Rf",-19.36866,148.33633,"5-10%","AUS","HIGH"
1998,"Ecuador","Charles Darwin Research Station",-0.75,-90.3,"70-90% corals bleached","ECU","HIGH"
1999,"Colombia","Chengue Bay",11.3333,-74.1333,"6% of colonies showing signs of bleaching","COL","HIGH"
1998,"Torres Strait & Great Barrier Reef","Cheviot Is",-22.08333,150.66667,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Chicken Rf",-18.66063,147.71017,"<2%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Chicken Rf",-18.66063,147.71017,"<2%","AUS","HIGH"
1997,"Mexico","Chileno Bay",23,-109.7,"Moderate bleaching; 19% bleached","MEX","HIGH"
1998,"Mexico","Chimo, Bahia Banderas",20.49,-105.5,"55%","MEX","HIGH"
1998,"Bahamas","China Point (S10)",24.75133,-77.80767,NA,"BHS","HIGH"
1976,"Panama","Chiriqui Gulf ( Golfo de Chiriqui )",8,-82.33333333,"At irregularly low tides with two hour exposures of the reef. Reported by Glynn (1976). Colonies bleach within a few days of exposure and after 2 or 3 weeks are covered with algae.","PAN","HIGH"
1983,"Panama","Chiriqui Gulf ( Golfo de Chiriqui )",8,-82.33333333,"May have caused local extinction of hydrozoans. The El NiÐo of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000 km_ have been affected. All Millepora hydrocorals and scleractinia","PAN","HIGH"
1983,"Panama","Chiriqui Gulf ( Golfo de Chiriqui )",8,-82.33333333,"May have caused local extinction of hydrozoans. The El NiÐo of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000 km_ have been affected. All Millepora hydrocorals and scleractinia","PAN","HIGH"
