"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
1998,"Maldives","Ari Atoll ( Alifu )",4,72.81666667," 95% of mostly Acropora communities are dead, including soft corals and anemones. Many massive corals are stilll under stress and partially bleached. Prior to this, coral cover was around 30-50% in shallow water, decreasing with depth. Bleaching appears t","MDV","HIGH"
1994,"Torres Strait & Great Barrier Reef","Arlington Reef",-16.7012,146.0509,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf, SW side",-16.70117,146.05092,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf, SW side",-16.70117,146.05092,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf,SE and S side",-16.70117,146.05092,"5-10%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf,SE and S side",-16.70117,146.05092,"5-10%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, north",-20.11031,148.652,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, north",-20.11031,148.652,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,NA,"AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Armit Island Reef",-20.1088,148.6531,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Arnold Is",-11.00952,142.98632,NA,"AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Arnold Reef",-11.0081,142.9874,NA,"AUS","HIGH"
2001,"Cuba","Arrecife Frustrado",20.64417,-78.65768,NA,"CUB","HIGH"
2007,"Mexico","Arrecife La Boquita",19.1,-104.41,"Reef in the Bay of Santiago  in Manzanillo, Colima, M_xico. Coral patches cover an area of 3876.2 m2. In 2003 a small jetty was constructed between the sea and the Juluapan lagoon adjacent to the north-west margin of the reef.

This zone is constantly exposed to increases of temperature influenced by the diurnal contributions from the Juluapan Lagoon, from which influxes of water at 27,5 and 32.0 ÁC in winter and summer, respectively.

During the summer of 2004 (April_June) diving campaigns were undertaken to study the bleaching phenomenon in this zone.  Bleaching evaluations of Pocillopora capitata were conducted by assessing  the concentrations of chlorophyll a and total carotenoids from samples along submarine transect lines.

The coralline population at La Boquita is under a state of local thermal stress, which is a direct consequence of the inappropriate location of the artificial intercommunication structure of the Juluapan Lagoon, which could cause irreversible damage to the reef's productivity, adaptability and regeneration capacity.","MEX","HIGH"
2001,"Cuba","Arrecifes Mulatas Centro (cresta)",21.66668,-79.9443,NA,"CUB","HIGH"
2001,"Cuba","Arrecifes Mulatas Centro (profundo)",21.66865,-79.94967,NA,"CUB","HIGH"
2001,"Cuba","Arrecifes Mulatas Este (cresta)",21.65697,-79.92813,NA,"CUB","HIGH"
2001,"Cuba","Arrecifes Mulatas Este (profundo)",21.65333,-79.92775,NA,"CUB","HIGH"
1997,"Philippines","Arthur's Rock",13.6884,120.8681,"Reported as one of the dominant impact on the reef.","PHL","HIGH"
1997,"Philippines","Arthur's Rock",13.71666667,120.87,"Extent Unspecified; Reported as one of the dominant impact on the reef.","PHL","HIGH"
1998,"Maldives","Artificial Reef Structure 2.4km nw of the capital Male",4.1667,73.5,"100% bleaching of branching and massive corals ","MDV","HIGH"
1994,"French Polynesia","Arue",-17.51666667,-149.5333333,"42% bleaching was observed at transect A2 (pass) and 34% at transect A1 (outer reef slope).  Four families of coral bleached strongly at A2 (i.e. Fungiidae, 82%; Faviidae, 57%; Acroporidae, 50%; Pocilloporidae, 47%), whereas only two families (i.e. Acropo","PYF","HIGH"
2002,"American Samoa","Asaga, Ofu",-14.163,-169.634,"Half sided bleached Platygyra daedalea

Totally white Montastrea curta, Porites,","ASM","HIGH"
2008,"Vanuatu","Asanvari, Penama",-15.37747222,168.1305556,NA,"VUT","HIGH"
2008,"Vanuatu","Asanvari, Penama",-15.37727778,168.1308889,NA,"VUT","HIGH"
2008,"Vanuatu","Asanvari, Penama",-15.37727778,168.1308889,NA,"VUT","HIGH"
2003,"Australia (North)","Ashmore",-12.169,122.833,"There were only isolated patches of bleaching at Ashmore - 

Approx 10% bleaching observed at Cartier on the windward side. We are not sure how much live coral there is here, so this may be a relatively high proportion of live coral.","AUS","HIGH"
1998,"Australia","Ashmore Reef",-12.2667,123,"minor bleaching in lagoon","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Aspatria Reef",-20.9295,149.4705,NA,"AUS","HIGH"
2004,"Timor-Leste","Atauro",-8.13675,125.6423056,NA,"TMP","HIGH"
2004,"Timor-Leste","Atauro",-8.13675,125.6423056,NA,"TMP","HIGH"
2004,"Timor-Leste","Atauro",-8.170305556,125.6444722,NA,"TMP","HIGH"
2004,"Timor-Leste","Atauro",-8.170305556,125.6444722,NA,"TMP","HIGH"
2004,"Belize","Atoll's lagoon",17.339,87.541,"In August, I noted recent bleaching of corals of the genus Acropora.  Both A. palmata and A. cervicornis showed signs of the bleaching, but no other species seemed to be affected.  The observations were taken in three different locations within the atoll's lagoon (no observations taken on the fore reef) during repeated benthic transects.  That genus is already found in low numbers within Glovers due to its slow recovery after Hurricane Mitch in '98 and various other bleaching events.  In an odd twist, I did some work at the Brooklyn Aquarium (WCS) in the coral culture lab in May and noted bleaching

among our Acropora samples just before I left.  Even samples in SEPARATE tanks were showing the same bleaching trends.  Not sure if there is a correlation, but an interesting observation none the less.","BLZ","HIGH"
2002,"American Samoa","Aua, Tutuila",-14.278,-170.669,"Bleached on the upper surface surfsce of Pavona maldivensis","ASM","HIGH"
2002,"American Samoa","Aunu'u Island",-14.246,-170.6883,"Small Porites,  Montastrea curta pale and very little bleaching","ASM","HIGH"
2009,"Malaysia","Aur Islan, Johor",2.47,104.51,"Coral damages mostly from boat/anchor, storm and drupella scars. Lots of rubbish thrown on the surface, especially durian skins from boats park near the resort. Saw a few filefishes, a green turtle, 2 batfishes (one with fish hook on the cheek), dogface puffer, boxfish.","MYS","HIGH"
2009,"Malaysia","Aur Island",2.47,104.53,"storm damage","MYS","HIGH"
2009,"Malaysia","Aur Island",2.46,104.49,NA,"MYS","HIGH"
2009,"Malaysia","Aur Island",2.47,104.51,"Trigger fishes, dogface puffer, pregnant giant puffer","MYS","HIGH"
2009,"Malaysia","Aur Island, Johor",2.44,104.55,"Fishing activities, storm damage, a few COTS. Saw juvenile and adult yellowtail barracudas, big reef squids (2)","MYS","HIGH"
2009,"Malaysia","Aur Island, Johor",2.46,104.49,"Juvenile yellowtail barracudas, bumpheads. A lot of coral damage from old drupella scars.","MYS","HIGH"
1998,"Bahamas","AUTEC 2 (D18)",24.50643,-77.69697,NA,"BHS","HIGH"
1998,"Bahamas","AUTEC 2 South (D19)",24.48333,-77.6965,NA,"BHS","HIGH"
1998,"Bahamas","AUTEC 2 South (S16)",24.484,-77.699,NA,"BHS","HIGH"
1998,"Bahamas","AUTEC 3 (D21)",24.34315,-77.67068,NA,"BHS","HIGH"
1998,"Bahamas","AUTEC 3 (S19)",24.34315,-77.67068,NA,"BHS","HIGH"
2007,"Indonesia","Awesang (Pomolulu)",0.04,119.74,"0% of recorded RKC is result of bleaching. Ornamental fish quite abundant, snapper was a juvenile (midnight snapper), at least 10 parrotfish just off-transect, mainly smallish females. Fusiliers (small school), no other food fish seen. Several COTs but all off-transect, other damage was mainly COTs scarring, some cyanide - see bleaching. COTS, cyanide and coral mining much worse above transect. Heard a bomb while diving, hurt our ears. Boat captain said it was on the islands (survey on 13th July).","IDN","HIGH"
2007,"Indonesia","Awesang (Pomolulu), Central Sulawesi",0.04,119.74,"0% of recorded RKC is result of bleaching. A small group of Trevally were also seen.  Other damage included COTs and Drupella predation, especially COTS, all damage much worse above the transect, the area just above the crest had severe COTs damage, recent and ongoing (2-3), coral mining and bomb damage (2) seemed not new, some anchor damage (1-2) was very recent also.","IDN","HIGH"
2002,"Torres Strait & Great Barrier Reef","Bacchi Cay",-21.6293,152.4021,NA,"AUS","HIGH"
2005,"Florida (USA)","Bache Shoal",25.48,-80.15,"Sarah Bellmund and Helen Mayoral (Biscayne National Park, Miami FL, USA)

report bleaching at Bache Shoal, a shallow patch reef (5m max depth)

near Hawk Channel (lat/lon: 25 29.150 N, 80 09.939 W). Montastrea sp.,

Siderastrea sp. and Millepora sp. are among the corals affected.

Bleached areas are mostly on the top of the colonies grading to normal

color on the sides. Water temperature in the area Fowey Rocks is 31

degrees C (National Data Buoy Center, Station FWYF1 - Fowey Rocks, FL).","USA","HIGH"
2002,"Torres Strait & Great Barrier Reef","Backnumbers Reef",-18.5232,147.1444,"lots of plates ok. A few fluoros","AUS","HIGH"
2003,"Cuba","BahÕa de Cochinos",22.167,-81.133,"No bleaching observed in the area.","CUB","HIGH"
1987,"Bahamas","Bahamas",26.53333333,-76.9,"Extent Unspecified","BHS","HIGH"
1998,"Bahamas","Bahamas",25.1879,-77.0225,NA,"BHS","HIGH"
1998,"Bahamas","Bahamas",23.7413,-76.0054,"no-light bleaching","BHS","HIGH"
1998,"Bahamas","Bahamas",24.3301,-74.4642,"Moderate bleaching","BHS","HIGH"
1998,"Bahrain","Bahrain",26.06666667,50.55," Most of the corals on Fasht Al Adhom, west Fasht Al Dibal, Khwar Fasht, north Jabari, Samahij, and Fasht Al Jarim are now dead.","BHR","HIGH"
1998,"Vietnam","Bai Duong",8.94,106.95,"50","VNM","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,NA,"AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Bait Reef",-19.8105,149.0749,NA,"AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Bait Reef",-19.809,149.0759,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,"<5%","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,"<5%","AUS","HIGH"
1999,"Mozambique","Baixo de St. Antonio, Angoche",-16.02,40.13,"Some evidence (<2%) of current bleaching.

Fringing reef subject to considerable surge and surf at 3-7 m depth with

marked spur and groove formations manifesting the original dune rock

structure. Evidence of bleaching the current year.","MOZ","HIGH"
1998,"Mozambique","Baixo St Antonio",-16.2032,40.137,NA,"MOZ","HIGH"
2003,"Puerto Rico","Bajo Blade",18.34215,-65.53302,NA,"PRI","HIGH"
1998,"Baker and Howland Islands","Baker Island",0.2167,-176.5167,"major bleaching","UMI","HIGH"
1998,"Belize","Baking Swash",16.79,-87.69,"moderate-severe","BLZ","HIGH"
1998,"Mauritius","Balaclava ( Arsenal Bay / Baie de L'Arsenal )",-20.1,57.5," Minor bleaching; Total bleaching being 12%.","MUS","HIGH"
1998,"Mauritius","Balaclava Bay marine park",-20.1602,57.4528,"39% of live corals wholly or partially bleached","MUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bald rock",-23.17405,150.98509,NA,"AUS","HIGH"
1998,"Indonesia","Bali",-8.1036,115.0568,"severe bleaching","IDN","HIGH"
2002,"Indonesia","Bali Barat",-8.14,114.44,"scattered bleached colonies","IDN","HIGH"
1998,"Indonesia","Bali Barat",-8.1,114.9,"Many soft corals were seen disintegrating. Bleaching of approximately 75-100% of the 25% coral cover was seen around Bali Barat National Park.","IDN","HIGH"
1999,"Philippines","Balicasag Island",9.51667,123.68333,NA,"PHL","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,NA,"AUS","HIGH"
1998,"Maldives","Banana Reef",4.2855,73.3567,"85","MDV","HIGH"
1998,"New Caledonia","Bancs du Nord",-22.39,166.53,"0","NCL","HIGH"
1994,"Oman","Bandar Khayran",23.52166667,58.73333333,"Observed from the west and southern shores of Bandar Khayran. Extensive mortality.","OMN","HIGH"
1998,"Maldives","Bandos Island, North Male Atoll",4.2833,73.4667,"90% bleaching of scleractinian corals, soft corals, clams and anemones to 20m. ","MDV","HIGH"
1998,"Indonesia","Banggai Island, Sulawesi",-1.5,123.25,"no bleaching","IDN","HIGH"
1998,"Indonesia","Bangka, N Sulawesi",1.8148,125.1641,"no bleaching","IDN","HIGH"
2002,"Madagascar","Bank Marie, Mitsio Is.",-12.935,48.538,"Bleaching was light and appeared to be in the early stages (evidenced by slight discoloration of coral tissue)","MDG","HIGH"
1998,"Sri Lanka","Bar Reef",8.516666667,79.78333333," Coral bleaching has resulted in near complete mortality of branching and tabulate species, which were the dominant species in shallow areas previously.","LKA","HIGH"
1998,"Sri Lanka","Bar Reef Marine Sanctuary",8.43,79.7008,"severe bleaching","LKA","HIGH"
2005,"Sri Lanka","Bar Reef Marine Sanctuary",8.409,79.752,"Minor coral bleaching was observed on the 26th March 2005 among the reef crests of shallow coral banks of the Bar Reef Marine Sanctuary. The depth varied between 1 and 2m. Below is a table of the species affected and the degree to which they were bleached. It was noted that all the colonies of affected species were not bleached. <br>

Species affected and Level of bleaching<br>

Leptoria phrygia - Partial bleaching (mainly on upper surfaces of colonies)<br>

Favia pallida - Partial bleaching (mainly on upper surfaces of colonies)<br>

Favia favus - Partial bleaching (mainly on upper surfaces of colonies)<br>

Platygyra daedalea - Partial bleaching (mainly on upper surfaces of colonies)<br>

Hydnophora microconos - Partial bleaching (mainly on upper surfaces of colonies)<br>

Symphyllia radians - Partial bleaching<br> 

Pocillopora damicornis - Some branch tips only<br>

Acropora muricata (formally A. formosa) - 2 small colonies totally bleached<br>

Montipora foliosa - Edges of whorls bleached<br>

In this location there are many table corals (Acropora cytherea) that have come up after the 1998 coral bleaching event, which destroyed almost all corals in these shallow coral patches. No signs of bleaching were observed on Acropora cytherea. 2 small colonies of Acropora muricata about 25 cm high were completely bleached. Bleached massive coral colonies were relatively small (about 30 cm across or less). Partial bleaching was observed on massive corals. <br>

In the latter half of March 2005 the temperature on land was relatively high with humidity 90% or higher. The sea surface temperature was not measured where the bleaching was observed. <br>

Since 31st of March 2005 the weather on the west coast has changed to pre-monsoon. This means that there is SW winds and rain. If the rainy weather continues it might save the corals from further bleaching.

Minor coral bleaching was reported from SL last year too, from Trincomalee in the East coast and Rumassala reef in the south.","LKA","HIGH"
1998,"Indonesia","Barat National Park, Bali",-8.1979,114.4281,"75-100%","IDN","HIGH"
1986,"Barbados","Barbados",13.0391,-59.5231,"A 2m high, 3m diameter colony of Dendrogyra cylindratus was completely bleached on the bank reef off Barbados in mid-July 1986.  A week later it began to turn brown around the base, 2 weeks alter about 25% of the colony had recovered, in 3 weeks the entir","BRB","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,NA,"AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,"Few corals","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,"Few corals","AUS","HIGH"
