"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2007,"St. Kitts and Nevis","St Kitts Peninsula (Naggs Head dive site, Shitten Bay dive site, Green Point)",17,-62,"Most of the colonies observed were blushing. This coral often turns blue or pink during the early stages of bleaching.
Please go to the reefreliefarchive.org web site and look at the pictures from Nags Head dive #5 and dive #4 Green Point and shitten Bay #3. It is hard to say in these easly stages if the blushing is caused by warming sea temperatures or pollution and sediments","Mr. Craig Quirolo, Director Marine Projects.
Email	 cquirolo@bellsouth.net","KNA","UNKNOWN"
2005,"St. Lucia","Anse Chastanet Reef",13.51,-61.4,"Date of observation: June  November 2005 <br>
Depth of Area bleached: 0  42 meters <br>
Reef zone: reef flat and slope<br>
Percentage of live coral cover in the area: 19% <br>
Coral Species affected: <br>
Diplorea strigosa, Colpohylia natans: 100 % of Coral Population, 60-100% of Colony affected. (Up to now no recovery - 60 to 70% mortality-started as growing black banded white spot in the middle, killing the colony within 1-2 weeks, overgrowing by a thin layer of brown algae) <br>
Montastraea annularis: 95 % of Coral Population, 30-100% of Colony affected.<br>
Stephanocoenia intersepts: 90% Coral Population, 35-90% of Colony affected.<br>
Montastraea cavermosa: 10% Coral Population, 5% of Colony affected. (Started bleaching in September/October but recovered quickly changed to bluish color)<br>
Siderastrea sidera: 50 % Coral Population, 30-90% of Colony affected.<br>
Madracis mirabilis: 10 % Coral Population, 10-30% of Colony affected.<br>
Madracis formosa: 100 % Coral Population, 30-95% of Colony affected. (First species to start
bleaching in June)<br>
Acropora palmata: 20 % Coral Population, 10% of Colony affected. (Bleaching of tips) <br>
Sea Plumes- Pseudopterogorgia spp.: 5 % Coral Population, 100% of Colony affected. <br>
Common Sea Fan- Gorgonia ventalina: 5 % Coral Population, 10% of Colony affected. <br>
Millepora alicornis: 100 % Coral Population, 60-80% of Colony affected. (Started bleaching in June/July)<br>
Eusmilia fastigiana: 10 % Coral Population, 10-40% of Colony affected. <br>
Agaricia lamarcki, Agaricia undata: 5 % Coral Population, 10% of Colony affected. (Still bleached down to 30m, but seem to slowly recover) <br>
The shallow areas seem to be able to cope better with the high temperature than the deeper areas.<br>","Kai Wulf (kai_wulf@mac.com), Soufriere Marine Management Association Inc.
Personal communication to reefbase (2/4/2006)","LCA","HIGH"
2003,"St. Vincent and the Grenadines","Tobago Cays",12.634,-61.35,"Agaricia sp.  (entirely  bleached  colonies  noted),  Montastrea  annularis  (patchy colouration  spread  over  large  colonies,  totally white regions scarce), Acropora  palmata  (one spectacular stand 0.5 m x 0.5 m with apparent total pigment  loss  from  80%  of  the coral), Condylactis gigantea (a number of transparent, pigment free specimens noted), Palythoa caribaeorum (many very pale patches seen). 

Black  band  disease was observed on a number of Diploria strigosa colonies and  on one M. annularis colony. Aspergilliois like affects were noted on a single Gorgonia ventalina specimen.","Clare Morrall [CMorrall@sgu.edu] in Coral-list@coral.aoml.noaa.gov 31 Oct 2003","VCT","LOW"
2005,"Trinidad and Tobago","Buccoo Reef",11.173,-60.864,"We have just returned from Tobago where we have been conducting our 
CARICOMP monitoring, and we have observed bleaching of most of the hard 
corals on Buccoo Reef.","Rosa E. Rodríguez-Martínez [rosaer@mar.icmyl.unam.mx] in Coral List 7/10/2005 on behalf of Rahanna Juman (rjuman@ima.gov.tt)","TTO","UNKNOWN"
2005,"Trinidad and Tobago","Caribbean coast of Tobago",11.18,-60.877,"Tobago's coral reefs are currently experiencing their worst mass bleaching event for many years possibly ever.  The reefs on the Caribbean coast seem particularly badly affected (70 -90% affected), notably Buccoo Reef, Mt Irvine, Arnos Vale, Culloden, Castara and Englishman's Bay.  The reefs at Speyside and on the Atlantic side do not seem so badly affected from reports from dive operators.   The bleaching seems to be associated with high sea surface temperatures affecting the eastern Caribbean, with temperatures as high as 31 C and 32 C reported  (I have only measured up to 31 C. ).<br>","Owen Day[o.day@buccooreef.org] in Coral List 14/10/2005","TTO","HIGH"
2009,"Trinidad and Tobago","Charlotteville, Tobago",11.33,60.56,"100% of recorded recently killed coral on substrate is result of bleaching","Reef check Submitted by Jan-Willem van Bochove. Site ID:  60.33.22.3W.11.19.59.4N","TTO","HIGH"
2005,"Trinidad and Tobago","Speyside Reef",11.306,-60.516,"We checked Speyside Reef and there is also evidence of bleaching, and we 
have reports of bleaching on other reefs in Tobago.","Rosa E. Rodríguez-Martínez [rosaer@mar.icmyl.unam.mx] in Coral List 7/10/2005 on behalf of Rahanna Juman (rjuman@ima.gov.tt)","TTO","UNKNOWN"
2005,"Virgin Islands (British)","Ginger Island (Alice in Wonderland  Dive Site)",18.3833,-64.4833,"Reef zones that were affected: 	Fore reef ef (spur & groove) <br>
Percentage of live coral cover in the area : 	60%<br>
	Percentage of live coral that is bleached : 	90%<br>
Bleaching start in Mid- Late Sept.<br>
Other observations : 	High percentage of Cyanophytes  in numerous patches","Shannon Gore, (	sd_gore@yahoo.com),
Conservation & Fisheries Department, Government of the BVI, British Virgin Islands<br> Personal comunication to ReefBase","VBG","HIGH"
2005,"Virgin Islands (British)","Hans Creek, Beef Island",18.433,-64.5167,"Reef zones that were affected: 	Fore reef<br>
Percentage of live coral cover in the area: 	70%<br>
	Percentage of live coral that is bleached: 	95-100% (pale)<br>
Other observations: 	Everything is partially bleached (pale)<br>
Bleaching start in 	Mid-late Sept.","Shannon Gore, (	sd_gore@yahoo.com),
Conservation & Fisheries Department, Government of the BVI, British Virgin Islands<br> Personal comunication to ReefBase","VBG","HIGH"
2005,"Virgin Islands (British)","Horeshoe Reef",18.656,-64.263,"Fishermen from Anegada reporting ""white reefs"" (bleaching) around Horeshoe Reef.","Shannon Gore [sd_gore@yahoo.com] in Coral List 5/10/2005","VBG","UNKNOWN"
2005,"Virgin Islands (British)","Peter Island (Great Harbour West- Dive Site)",18.35,-64.5833,"Reef zones that were affected: 	Fore reef<br>
Percentage of live coral cover in the area : 	40%f<br>
	Percentage of live coral that is bleached : 	90%f<br>
Bleaching start in 	Mid-late Sept.. <br>
Other observations : 	What is left of some of the paled corals (i.e. tissue) are glowing fluorescent colors","Shannon Gore, (	sd_gore@yahoo.com),
Conservation & Fisheries Department, Government of the BVI, British Virgin Islands<br> Personal comunication to ReefBase","VBG","HIGH"
2005,"Virgin Islands (British)","The British Virgin Islands",18.4526,-64.6259,"Signs of bleaching occured 6 weeks ago but over the past 2 weeks, bleaching has been severe. Over 90% is bleached down to 30m and temperatures are reading 30 deg. C. on dive guages. A number of corals have been tagged at various locations and depths to monitor recovery, if any.","Shannon Gore [sd_gore@yahoo.com] in Coral List 5/10/2005","VBG","HIGH"
2000,"Belize","7 Cut The Trench Deep (WP15)",16.72263,-88.07225,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","LOW"
2000,"Belize","7 Cut The Trench Shallow (WP15)",16.72345,-88.07413,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2007,"Belize","Ambergris Cay, Belize Dist.",17.83,-87.98,"100% of recorded recently killed coral is result of bleaching; Aspergillosis was present. Staghorn coral had sections of recently killed coral. Other unidentified disease was observed.","Reef Check, Submitted by Green Reef Belize.  Site ID  87.59.1.7W.17.49.32.1N","BLZ","HIGH"
2003,"Belize","Ambergris Caye",18.027,-87.87,"Bleaching was reported last week off Ambergris Caye (~70% corals on
forereef).","Melanie McField, World Wildlife Fund, Belize City, Belize at NOAA bleaching report at 
http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_report_index.html","BLZ","HIGH"
2004,"Belize","Atoll's lagoon",17.339,87.541,"In August, I noted recent bleaching of corals of the genus Acropora.  Both A. palmata and A. cervicornis showed signs of the bleaching, but no other species seemed to be affected.  The observations were taken in three different locations within the atoll's lagoon (no observations taken on the fore reef) during repeated benthic transects.  That genus is already found in low numbers within Glovers due to its slow recovery after Hurricane Mitch in '98 and various other bleaching events.  In an odd twist, I did some work at the Brooklyn Aquarium (WCS) in the coral culture lab in May and noted bleaching
among our Acropora samples just before I left.  Even samples in SEPARATE tanks were showing the same bleaching trends.  Not sure if there is a correlation, but an interesting observation none the less.","Brie Cokos [bcokos@wcs.org] in coral list 25/8/2004","BLZ","LOW"
2000,"Belize","Caye Bokel Deep - E. Turneffe",17.15505,-87.90804,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","Caye Bokel Shallow - E. Turneffe",17.15505,-87.90804,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","Caye Chapel Deep (BZ-3)",17.67313,-88.01195,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","LOW"
2000,"Belize","Caye Chapel Shallow (BZ-3)",17.67268,-88.01891,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","E. Turneffe Deep (WP6)",17.59375,-87.74405,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","E. Turneffe Deep (WP8)",17.57078,-87.7409,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","E. Turneffe Shallow (WP6)",17.59425,-87.74613,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","E. Turneffe Shallow (WP8)",17.57078,-87.7409,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","Gladdens Spit Deep (WP14)",16.52638,-87.97393,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2000,"Belize","Gladdens Spit Shallow (WP14)",16.52867,-87.98003,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-2000","BLZ","UNKNOWN"
2005,"Belize","Glovers Reef Atoll",16.813,-87.783,"Some degree of Bleaching is occurring here at Glovers Reef Atoll, Belize.  <br>
Millepora & Porites porites upper surface bleaching has been ongoing for about 
two months.  Around the end of August  start of September deep water plating 
Agaricia species bleached bright white along the east wall of the atoll, 
although shaded colonies under overhangs, etc remain brown & not visibly 
affected.  At the same time occasional bleached plating Agaricia colonies were 
also visible on the fore-reef.  Also at the beginning of September, a few 
Montastraea annularis colonies showed signs of paling - this situation has 
worsened, and now more M. annularis colonies are showing signs of paling, at 
least at two locations on the Eastern side of the Atoll (Middle Caye and Long 
Caye). However, of these two areas Middle Caye is much more affected, with 
maybe as much as 80% (V. approximate guesstimate) of colonies showing visible paling, whereas at Long Caye this figure might be around 20 %.  However, at both sites no bright white M. annularis colonies have been seen.

Apart from the Agaricia, where a zone of bleached coral can be seen between 20 
 40m depth, the rest of these observations are from the fore-reef, in depths 
of around 8 - 15 m, i.e. to the edge of the drop-off.","Ellen Husain [E.Husain@exeter.ac.uk] in Coral List 30/9/2005","BLZ","UNKNOWN"
2003,"Belize","Glovers Reef Atoll",16.793,-87.732,"It is generally ""partial bleaching"" of up to ~50-60% colonies. Overall it seems to be rather patchy in distribution. Definitely not as severe as 98 or even 95.","Melanie McField [mcfield@wwfca.org] in Coral-list@coral.aoml.noaa.gov 5/12/2003","BLZ","LOW"
