"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
1999,"Netherlands Antilles","EUX09: Mushroom Gardens",17.4625,-62.97766,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","EUX10: Mushroom Gardens South",17.46167,-62.97766,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","MEDIUM"
1992,"Netherlands Antilles","Lac Lagoon",12.05,-68.2666666666667,"The bleaching of corals in Bonaire (June 26-July 2, 1992) probably resulted from thermal shock caused by the rapidity of cooling combined with the reduction of water temperature to below the normal thermal tolerance of these corals.  A comparison with the","ReefBase","ANT","LOW"
1999,"Netherlands Antilles","SAB01: Core Gut",17.63083,-63.215,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB02: Hole in the Corner",17.615,-63.225,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB03: Tent Reef",17.61633,-63.2585,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB04: Hot Springs",17.62483,-63.2595,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB05: Ladder Labyrinth",17.62667,-63.25967,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB06: Babylon",17.62817,-63.2595,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB07: Porites Point",17.62933,-63.25883,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB08: Torrens Point",17.64333,-63.25317,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SAB09: Green Island",17.64967,-63.228,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","LOW"
1999,"Netherlands Antilles","SXM01: Mike's Maze",17.99567,-63.06,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","MEDIUM"
1999,"Netherlands Antilles","SXM02: Hens & Chicks",18.01067,-63.008,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B","ANT","MEDIUM"
1998,"Netherlands Antilles","Twin Peaks",12.2732,-68.4218,"0","Reef Check Data 2030","ANT","NONE"
1998,"St. Lucia","Soufriere",13.8333333333333,-61.0666666666667," ","ReefBase","LCA","HIGH"
1998,"Trinidad and Tobago","Tobago",11.2666666666667,-60.65," Extent Unspecified","ReefBase","TTO","UNKNOWN"
1998,"Virgin Islands (British)","Virgin Gorda",18.4833333333333,-64.4," Bleaching affected 20% of the coral population.","ReefBase","VBG","MEDIUM"
1998,"Belize","Alligator Caye",17.18,-88.08,"25-30% bleached","NOAA database","BLZ","MEDIUM"
1995,"Belize","Ambergris Cay",18.0333333333333,-87.8833333333333," Widespread but patchy","ReefBase","BLZ","HIGH"
1998,"Belize","Ambergris Cay",18.0333333333333,-87.8833333333333," ","ReefBase","BLZ","LOW"
1998,"Belize","Ambergris Caye",18.0048,-87.8997,"severe bleaching","Coral Listserver","BLZ","HIGH"
1999,"Belize","Ambergris Caye",18.0048,-87.8997,"low bleaching","Coral Listserver","BLZ","LOW"
1998,"Belize","Baking Swash",16.79,-87.69,"moderate-severe","NOAA database","BLZ","MEDIUM"
1998,"Belize","Belize",17.0905,-87.9996,NA,"NOAA database","BLZ","MEDIUM"
1998,"Belize","Belize",17.0022,-88.0101,"moderate-severe","NOAA database","BLZ","MEDIUM"
1995,"Belize","Belize",17.3166666666667,-88,"The episode this year appears to be the first major event for Belize and seems to have begun seriously in mid-September, although some localized bleaching was observed in July.  It appears to be part of a much more widespread bleaching event in the Wester","ReefBase","BLZ","UNKNOWN"
1998,"Belize","Belize",17.3166666666667,-88,"The entire Belizean coral reef ecosystem has experienced a massive and
pervasive event of coral bleaching. Observation indicate that  bleaching occurs down to a depth of at least 8 meters on the fore reef, top reef and back reef of the main barrier reef ","ReefBase","BLZ","HIGH"
1998,"Belize","Belize",17.3166666666667,-88," Severely bleached","ReefBase","BLZ","HIGH"
1998,"Belize","Bird Reef",17.3502,-88.2711,"massive bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","BLZ","HIGH"
1999,"Belize","Bread & Butter",16.77,-88.16,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1998,"Belize","Calabash Caye",17.27,-87.82,"25-30% bleached","NOAA database","BLZ","MEDIUM"
1995,"Belize","Carrie Bow Cay",16.8,-88.0833333333333," Widespread but patchy","ReefBase","BLZ","MEDIUM"
1998,"Belize","Cat Cay",16.6667,-88.1667,"significant bleaching. Reduced coral cover of Agaricia tenuifolia from approx 50% to 1/2%","Aronson, R.B., Precht, W.F., Macintyre, I.G. and Murdoch, T.J.T. 2000. Coral bleach-out in Belize. Nature. 405:36 ","BLZ","MEDIUM"
1998,"Belize","Central Shelf Lagoon",16.6,-88.2,"100% bleaching of Agaricia tenuifolia","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","BLZ","HIGH"
1998,"Belize","Channel Cay, Central Lagoon",16.63,-88.13,"virtually every living colony bleached","Coral Listserver","BLZ","HIGH"
1998,"Belize","Cocoplum Cayes",16.87,-88.12,"massive bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","BLZ","HIGH"
1998,"Belize","Crawl Caye",16.6186,-88.2309,"85% Montastrea annularis severly bleached","Coral Listserver","BLZ","MEDIUM"
1998,"Belize","Crawl Caye",16.5981666666667,-88.2251666666667,"Unusually high sea surface temperatures were observed in association with bleaching in Siderastrea and some 85% of Montastrea annularis. ","ReefBase","BLZ","UNKNOWN"
1998,"Belize","Crawl Caye",16.5981666666667,-88.2251666666667,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32°C, and on the surface near some of the cayes, it was between 36-38°C. ","ReefBase","BLZ","HIGH"
1999,"Belize","Curlew",16.78,-88.08,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1998,"Belize","Curlew Bank, south of Carrie Bow Cay",16.77,-88.07,NA,"Coral Listserver","BLZ","LOW"
1998,"Belize","Curlew Bank, south of Carrie Bow Cay",16.77,-88.07,"partially bleached Agaricia tenuifolia","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","BLZ","MEDIUM"
1999,"Belize","Eagle Ray Canyon",17.92,-87.95,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1998,"Belize","Gallows",17.4911,-88.0462,"25-30% bleached","NOAA database","BLZ","MEDIUM"
1998,"Belize","Gallows Point",17.4833333333333,-88.05,"Moderate bleaching; The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32°C, and on the surface near some of the cayes, it was between 36-38°C. Bleaching was between 25-30%.","ReefBase","BLZ","MEDIUM"
1998,"Belize","Glovers Reef",16.8,-87.7666666666667,"Bleaching was noted on Sept. 7 at Glover's Reef by the Wildlife Conservation Society staff. Since then the bleaching has intensified and spread. Bright (1998) presumes that the cause of the bleaching (high sea water temperature) manifested itself around t","ReefBase","BLZ","HIGH"
1998,"Belize","Glovers Reef",16.8,-87.7666666666667,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32°C, and on the surface near some of the cayes, it was between 36-38°C. Bleaching was measured at 76% on the western fore re","ReefBase","BLZ","HIGH"
1998,"Belize","Glover's Reef Atoll",16.8086,-87.6901,"fore reef,top reef, back reef and patch reefs","Coral Listserver","BLZ","HIGH"
1998,"Belize","Glover's Reef Atoll",16.8086,-87.6901,"still widespread bleaching on forereef, backreef & lagoonal patch reefs","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","BLZ","HIGH"
1998,"Belize","Goffs Caye",17.33,-88.03,"25-30% bleached","NOAA database","BLZ","MEDIUM"
1999,"Belize","Half Moon Caye",17.2,-87.5333,"low bleaching","Coral Listserver","BLZ","LOW"
1995,"Belize","Half Moon Caye",17.15,-87.5666666666667,"Widespread","ReefBase","BLZ","HIGH"
1999,"Belize","HOL Chan Marine Reserve",17.89,-87.96,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1998,"Belize","Laughing Bird Reef",16.43,-88.2,"massive bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","BLZ","HIGH"
1998,"Belize","Lighthouse Reef",17.3,-87.5,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32°C, and on the surface near some of the cayes, it was between 36-38°C. ","ReefBase","BLZ","HIGH"
1998,"Belize","Lighthouse Reef, Belize",17.4054,-87.546,NA,"Wilkinson, Clive","BLZ","HIGH"
1998,"Belize","Long Caye",16.73,-87.77,"moderate-severe","NOAA database","BLZ","MEDIUM"
1999,"Belize","Long Caye",16.73,-87.77,"low bleaching","Coral Listserver","BLZ","LOW"
1999,"Belize","Mexico Rocks",17.94,-87.94,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1999,"Belize","Norval",16.71,-88.17,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","MEDIUM"
1999,"Belize","Peter Douglas",16.71,-88.17,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1998,"Belize","Ranguana Cay",16.3333333333333,-88.1666666666667,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32°C, and on the surface near some of the cayes, it was between 36-38°C. ","ReefBase","BLZ","HIGH"
1998,"Belize","Ranguana Pass",16.21,-88.18,"fore reef, top reef and back reef of the main barrier reef","Coral Listserver","BLZ","HIGH"
1998,"Belize","Rum Point",16.503,-88.3828,"massive bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","BLZ","HIGH"
1999,"Belize","San Pedro Canyon",17.92,-87.94,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1998,"Belize","Scipio Reef",16.47,-88.28,"massive bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","BLZ","HIGH"
1998,"Belize","shallow patch reefs",16.6155,-88.0669,"moderate-severe","NOAA database","BLZ","MEDIUM"
1997,"Belize","Snake Keys",16.1833,-88.5667,"bleaching","GCRMN 2000. Chapter 16","BLZ","LOW"
1999,"Belize","South Water Caye",16.81,-88.06,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1998,"Belize","South Water reef",16.8,-88.08,"massive bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","BLZ","HIGH"
1999,"Belize","South Water reef",16.8,-88.08,"low bleaching","Coral Listserver","BLZ","LOW"
1999,"Belize","Southern Belize",16.2,-88.35,"severe bleaching in lagoon all summer of 1998","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","BLZ","HIGH"
1999,"Belize","Tobacco",17.92,-87.94,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1999,"Belize","Tobacco Caye",16.8833,-88.05,"low bleaching","Coral Listserver","BLZ","LOW"
1999,"Belize","Tunicate Cove",16.66,-88.19,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1995,"Belize","Turneffe",17.4166666666667,-87.8333333333333," Widespread but patchy","ReefBase","BLZ","HIGH"
1998,"Belize","Turneffe",17.4166666666667,-87.8333333333333,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32°C, and on the surface near some of the cayes, it was between 36-38°C. ","ReefBase","BLZ","MEDIUM"
1998,"Belize","Turneffe Atoll",17.5,-87.85,"25-30% bleached","NOAA database","BLZ","MEDIUM"
1999,"Belize","Wee Wee Caye Patch",16.76,-88.14,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1999,"Belize","Wee Wee Caye Ridge",16.76,-88.14,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Belize-1999A","BLZ","LOW"
1995,"Honduras","Cayos Cochinos",15.9667,-86.45,"73% corals bleached","GCRMN 2000. Chapter 16","HND","HIGH"
1997,"Honduras","Cayos Cochinos",15.9667,-86.45,"less severe than in 1995","GCRMN 2000. Chapter 16","HND","MEDIUM"
1998,"Honduras","Honduras",15.9316,-86.4011,"50%","Wilkinson, Clive","HND","MEDIUM"
1998,"Honduras","Roatan Island",16.3333333333333,-86.4666666666667," Moderate bleaching; Up to 50% of live coral cover showed bleaching with most of the coral species affected.","ReefBase","HND","MEDIUM"
1998,"Mexico","Akumal",20.4167,-87.3,"95-100% bleaching","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","MEX","HIGH"
1997,"Mexico","Cabo Pulmo",23.4,-109.4,"Bleaching 1st noticed July 97 on isolated but fully bleached Pocillopora spp (3m). Oct 30% bleached","Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266","MEX","MEDIUM"
1998,"Mexico","Caletitas, Bahia Banderas",20.53,-105.32,"91%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","HIGH"
1998,"Mexico","Careyeros, Bahia Banderas",20.81,-105.5,"100%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","HIGH"
1997,"Mexico","Chileno Bay",23,-109.7,"Moderate bleaching; 19% bleached","Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266","MEX","MEDIUM"
1998,"Mexico","Chimo, Bahia Banderas",20.49,-105.5,"55%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","HIGH"
1998,"Mexico","Chocota, Bahia Banderas",20.5,-105.47,"65%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","HIGH"
1997,"Mexico","Concepcion Bay",26.9,-111.9,"moderate","Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266","MEX","MEDIUM"
1993,"Mexico","Cozumel",20.4666666666667,-86.9666666666667," Extent Unspecified","ReefBase","MEX","UNKNOWN"
1998,"Mexico","Cozumel",20.5329,-87.0101,"no bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","MEX","NONE"
1997,"Mexico","Gulf of California",24.781,-110.4833,"25%","Wilkinson, Clive","MEX","MEDIUM"
1997,"Mexico","Jalisco",21.4709,-105.2144,"25%","Wilkinson, Clive","MEX","MEDIUM"
1997,"Mexico","La Paz Bay",24.1,-110.4,"moderate","Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266","MEX","MEDIUM"
1998,"Mexico","Las Iglesias, Bahia Banderas",20.48,-105.6,"30%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","MEDIUM"
1990,"Mexico","Las Redes",20.2666666666667,-87.2166666666667,"Coral mortality reported byd Spalding and Harcourt (1991). ","ReefBase","MEX","UNKNOWN"
1998,"Mexico","Mahahual, Mexican Carribean",18.8126,-87.3594,NA,"NOAA database","MEX","LOW"
1998,"Mexico","Majahuitas, Bahia Banderas",20.52,-105.36,"86%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","HIGH"
1997,"Mexico","mouth into Gulf of California",23.4303,-109.3849,NA,"NOAA database","MEX","MEDIUM"
1997,"Mexico","Nayarit",21.0491,-105.2573,"60%","Wilkinson, Clive","MEX","HIGH"
1998,"Mexico","Oaxaca",16,-95,"bleaching minor in sept but must have intensified later in the yr with the La Nina as 70% mortality reported (GCRMN 2000)","Wilkinson, Clive","MEX","HIGH"
1998,"Mexico","Paredon, Bahia Banderas",20.51,-105.38,"70%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","HIGH"
